#------------------------
#   k         chi         dchi         e0
  27.446771       0.32195292E-03    197.20641        19999.700
  27.451542       0.32526946E-03    197.22681        19999.700
  27.456312       0.32658793E-03    197.24720        19999.700
  27.461081       0.32985306E-03    197.26759        19999.700
  27.465850       0.33309259E-03    197.28798        19999.700
  27.470617       0.33630652E-03    197.30837        19999.700
  27.475384       0.33949486E-03    197.32876        19999.700
  27.480150       0.34265761E-03    197.34915        19999.700
  27.484915       0.34579476E-03    197.36954        19999.700
  27.489680       0.34890633E-03    197.38992        19999.700
  27.494443       0.35199231E-03    197.41031        19999.700
  27.499206       0.35505270E-03    197.43069        19999.700
  27.503968       0.35808752E-03    197.45107        19999.700
  27.508729       0.36109676E-03    197.47146        19999.700
  27.513489       0.36210550E-03    197.49184        19999.700
  27.518248       0.36703851E-03    197.51222        19999.700
  27.523007       0.36799570E-03    197.53260        19999.700
  27.527765       0.37090244E-03    197.55298        19999.700
  27.532522       0.37378362E-03    197.57335        19999.700
  27.537278       0.37663923E-03    197.59373        19999.700
  27.542033       0.37946928E-03    197.61410        19999.700
  27.546787       0.38227377E-03    197.63448        19999.700
  27.551541       0.38505271E-03    197.65485        19999.700
  27.556294       0.38780609E-03    197.67523        19999.700
  27.561046       0.39053392E-03    197.69560        19999.700
  27.565797       0.39323620E-03    197.71597        19999.700
  27.570547       0.39591293E-03    197.73634        19999.700
  27.575297       0.39856412E-03    197.75671        19999.700
  27.580046       0.40118977E-03    197.77707        19999.700
  27.584793       0.40378988E-03    197.79744        19999.700
  27.589540       0.40636445E-03    197.81781        19999.700
  27.594287       0.40891348E-03    197.83817        19999.700
  27.599032       0.41341557E-03    197.85854        19999.700
  27.603777       0.41591375E-03    197.87890        19999.700
  27.608521       0.41838640E-03    197.89926        19999.700
  27.613264       0.42083353E-03    197.91962        19999.700
  27.618006       0.42325514E-03    197.93998        19999.700
  27.622747       0.42565122E-03    197.96034        19999.700
  27.627488       0.42802179E-03    197.98070        19999.700
  27.632227       0.43036685E-03    198.00106        19999.700
  27.636966       0.43268639E-03    198.02141        19999.700
  27.641705       0.43498042E-03    198.04177        19999.700
  27.646442       0.43724895E-03    198.06212        19999.700
  27.651178       0.44147280E-03    198.08247        19999.700
  27.655914       0.44369052E-03    198.10283        19999.700
  27.660649       0.44588275E-03    198.12318        19999.700
  27.665383       0.44804948E-03    198.14353        19999.700
  27.670116       0.45019072E-03    198.16388        19999.700
  27.674849       0.45230646E-03    198.18423        19999.700
  27.679580       0.45439672E-03    198.20458        19999.700
  27.684311       0.45646149E-03    198.22492        19999.700
  27.689041       0.46048323E-03    198.24527        19999.700
  27.693770       0.46249724E-03    198.26561        19999.700
  27.698499       0.46448577E-03    198.28596        19999.700
  27.703226       0.46644883E-03    198.30630        19999.700
  27.707953       0.46838641E-03    198.32664        19999.700
  27.712679       0.47228199E-03    198.34698        19999.700
  27.717404       0.47416884E-03    198.36732        19999.700
  27.722129       0.47603023E-03    198.38766        19999.700
  27.726852       0.47786615E-03    198.40800        19999.700
  27.731575       0.47967661E-03    198.42834        19999.700
  27.736297       0.48344610E-03    198.44867        19999.700
  27.741018       0.48520585E-03    198.46901        19999.700
  27.745738       0.48694015E-03    198.48934        19999.700
  27.750458       0.48864901E-03    198.50968        19999.700
  27.755177       0.49033241E-03    198.53001        19999.700
  27.759895       0.49397588E-03    198.55034        19999.700
  27.764612       0.49560860E-03    198.57067        19999.700
  27.769328       0.49721589E-03    198.59100        19999.700
  27.774044       0.50078385E-03    198.61133        19999.700
  27.778758       0.50234047E-03    198.63165        19999.700
  27.783472       0.50387166E-03    198.65198        19999.700
  27.788185       0.50537742E-03    198.67231        19999.700
  27.792898       0.50884468E-03    198.69263        19999.700
  27.797609       0.51029980E-03    198.71296        19999.700
  27.802320       0.51172950E-03    198.73328        19999.700
  27.807030       0.51512132E-03    198.75360        19999.700
  27.811739       0.51650039E-03    198.77392        19999.700
  27.816448       0.51785405E-03    198.79424        19999.700
  27.821155       0.52117044E-03    198.81456        19999.700
  27.825862       0.52247349E-03    198.83488        19999.700
  27.830568       0.52375114E-03    198.85520        19999.700
  27.835273       0.52699214E-03    198.87551        19999.700
  27.839977       0.52821919E-03    198.89583        19999.700
  27.844681       0.52942084E-03    198.91614        19999.700
  27.849384       0.53258647E-03    198.93646        19999.700
  27.854086       0.53373755E-03    198.95677        19999.700
  27.858787       0.53486324E-03    198.97708        19999.700
  27.863487       0.53795352E-03    198.99739        19999.700
  27.868187       0.53902865E-03    199.01770        19999.700
  27.872886       0.54007840E-03    199.03801        19999.700
  27.877584       0.54309336E-03    199.05832        19999.700
  27.882281       0.54409257E-03    199.07862        19999.700
  27.886977       0.54705739E-03    199.09893        19999.700
  27.891673       0.54800606E-03    199.11923        19999.700
  27.896368       0.54892937E-03    199.13954        19999.700
  27.901062       0.55181892E-03    199.15984        19999.700
  27.905755       0.55269171E-03    199.18014        19999.700
  27.910448       0.55553115E-03    199.20044        19999.700
  27.915139       0.55635344E-03    199.22074        19999.700
  27.919830       0.55914279E-03    199.24104        19999.700
  27.924520       0.55991458E-03    199.26134        19999.700
  27.929210       0.56265385E-03    199.28164        19999.700
  27.933898       0.56337516E-03    199.30193        19999.700
  27.938586       0.56407113E-03    199.32223        19999.700
  27.943273       0.56673519E-03    199.34252        19999.700
  27.947959       0.56937433E-03    199.36282        19999.700
  27.952645       0.56999471E-03    199.38311        19999.700
  27.957329       0.57258379E-03    199.40340        19999.700
  27.962013       0.57315372E-03    199.42369        19999.700
  27.966696       0.57369834E-03    199.44398        19999.700
  27.971378       0.57621227E-03    199.46427        19999.700
  27.976060       0.57670645E-03    199.48456        19999.700
  27.980741       0.57917037E-03    199.50485        19999.700
  27.985420       0.57961413E-03    199.52513        19999.700
  27.990100       0.58202804E-03    199.54542        19999.700
  27.994778       0.58441705E-03    199.56570        19999.700
  27.999456       0.58478530E-03    199.58598        19999.700
  28.004132       0.58712432E-03    199.60627        19999.700
  28.008808       0.58744219E-03    199.62655        19999.700
  28.013484       0.58973123E-03    199.64683        19999.700
  28.018158       0.58999872E-03    199.66711        19999.700
  28.022832       0.59223779E-03    199.68739        19999.700
  28.027505       0.59445199E-03    199.70766        19999.700
  28.032177       0.59464404E-03    199.72794        19999.700
  28.036848       0.59680829E-03    199.74822        19999.700
  28.041519       0.59694998E-03    199.76849        19999.700
  28.046188       0.59906430E-03    199.78876        19999.700
  28.050857       0.59915565E-03    199.80904        19999.700
  28.055526       0.60122004E-03    199.82931        19999.700
  28.060193       0.60325957E-03    199.84958        19999.700
  28.064860       0.60327555E-03    199.86985        19999.700
  28.069526       0.60526517E-03    199.89012        19999.700
  28.074191       0.60722995E-03    199.91039        19999.700
  28.078855       0.60717057E-03    199.93066        19999.700
  28.083519       0.60908546E-03    199.95092        19999.700
  28.088181       0.60897579E-03    199.97119        19999.700
  28.092843       0.61084080E-03    199.99145        19999.700
  28.097505       0.61268098E-03    200.01172        19999.700
  28.102165       0.61249601E-03    200.03198        19999.700
  28.106825       0.61428632E-03    200.05224        19999.700
  28.111484       0.61605182E-03    200.07250        19999.700
  28.116142       0.61779249E-03    200.09276        19999.700
  28.120799       0.61750722E-03    200.11302        19999.700
  28.125456       0.61919805E-03    200.13328        19999.700
  28.130112       0.61886255E-03    200.15353        19999.700
  28.134767       0.62050356E-03    200.17379        19999.700
  28.139421       0.62211977E-03    200.19405        19999.700
  28.144075       0.62371118E-03    200.21430        19999.700
  28.148727       0.62327544E-03    200.23455        19999.700
  28.153379       0.62481705E-03    200.25481        19999.700
  28.158031       0.62633387E-03    200.27506        19999.700
  28.162681       0.62782590E-03    200.29531        19999.700
  28.167331       0.62728998E-03    200.31556        19999.700
  28.171980       0.62873224E-03    200.33581        19999.700
  28.176628       0.63014971E-03    200.35605        19999.700
  28.181275       0.63154241E-03    200.37630        19999.700
  28.185922       0.63090636E-03    200.39655        19999.700
  28.190568       0.63224931E-03    200.41679        19999.700
  28.195213       0.63356749E-03    200.43704        19999.700
  28.199857       0.63486091E-03    200.45728        19999.700
  28.204501       0.63612956E-03    200.47752        19999.700
  28.209143       0.63536847E-03    200.49776        19999.700
  28.213785       0.63658741E-03    200.51800        19999.700
  28.218427       0.63778159E-03    200.53824        19999.700
